medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
133.757321970039,67.6400216538915,66.1173003161477,DISGUST-NEUTRAL,66.1173003161477,XT2701,HEAD,NEUTRAL,DISGUST,0.27514218802275,15005,15005,1,1
133.757321970039,138.585189148835,-4.82786717879591,FEAR-NEUTRAL,-4.82786717879591,XT2701,HEAD,NEUTRAL,FEAR,0.042756774841084,15005,15005,1,1
133.757321970039,37.1436275485361,96.6136944215032,JOY-NEUTRAL,96.6136944215032,XT2701,HEAD,NEUTRAL,JOY,0.469053195048511,15005,15005,1,1
133.757321970039,118.852895627091,14.9044263429481,NEUTRAL-SAD,-14.9044263429481,XT2701,HEAD,NEUTRAL,SAD,0.0948143191702911,15005,15005,1,1
67.6400216538915,138.585189148835,-70.9451674949436,DISGUST-FEAR,70.9451674949436,XT2701,HEAD,DISGUST,FEAR,0.252325192372031,15005,15005,1,1
67.6400216538915,37.1436275485361,30.4963941053555,DISGUST-JOY,-30.4963941053555,XT2701,HEAD,DISGUST,JOY,0.212847106055537,15005,15005,1,1
67.6400216538915,118.852895627091,-51.2128739731995,DISGUST-SAD,51.2128739731995,XT2701,HEAD,DISGUST,SAD,0.19638675142188,15005,15005,1,1
138.585189148835,37.1436275485361,101.441561600299,FEAR-JOY,-101.441561600299,XT2701,HEAD,FEAR,JOY,0.446236199397792,15005,15005,1,1
138.585189148835,118.852895627091,19.732293521744,FEAR-SAD,-19.732293521744,XT2701,HEAD,FEAR,SAD,0.0990966878554701,15005,15005,1,1
37.1436275485361,118.852895627091,-81.709268078555,JOY-SAD,81.709268078555,XT2701,HEAD,JOY,SAD,0.387554366008699,15005,15005,1,1
186.118906581331,70.9779234106102,115.140983170721,DISGUST-NEUTRAL,115.140983170721,XT2701,UPPER_LIMB_L,NEUTRAL,DISGUST,0.365807962529274,15005,15005,1,1
