participantID,seq,exp,clipDynamicMedian,clipSelectedFrac,clipCandidateSamples,valence,dominance,arousal,liking,familiarity
27-9VUW,5,32,22.8648183218101,1,6373,2.9,3.4,6.8,1.5,1
27-9VUW,6,30,23.1124410762058,1,6467,3.1,6.4,4,8,3
27-9VUW,7,31,22.7750150662777,1,6372,5,5,6.1,6.2,1
27-9VUW,8,21,22.893431200653,1,6724,4.1,7,3,4.6,1
27-9VUW,9,36,23.0606608583239,1,6465,3.9,4.8,5.4,2.7,1
27-9VUW,10,28,21.8097673590742,1,6452,5,7.8,2,6.4,1
27-9VUW,11,23,22.8448925504246,1,6489,4.7,6.1,2.2,5.4,1
27-9VUW,12,39,22.3867904628411,1,6472,3,8.6,4.5,2.2,1
27-9VUW,13,18,22.5955974366709,1,6406,7,4.2,3.7,7.7,5
27-9VUW,14,1,23.6793584979905,1,6435,5.9,3.9,5.8,5.3,4
27-9VUW,15,25,22.2439380165608,1,6532,6,4.4,2.5,6.4,1
27-9VUW,16,27,23.0149483989221,1,6370,7.2,3.4,3.4,7.1,1
27-9VUW,17,26,21.9580375069269,1,6204,4.6,7.7,3.2,5.3,1
27-9VUW,18,33,22.9046178616291,0.98283545139462,6059,4.6,6,6.1,4,1
27-9VUW,19,2,22.4071236100507,1,6411,4.2,7.4,5.1,4.4,2
27-9VUW,20,10,22.2541721730795,1,6435,5,8.4,5,4.4,1
27-9VUW,21,9,23.8756723816933,0.996734059097978,6430,7.2,2,5.8,8.1,5
27-9VUW,22,13,22.9654272043022,1,6386,6.5,4,3.6,7.5,2
27-9VUW,23,24,22.5135713522533,0.986486486486487,5624,4.3,7.3,2.4,6.3,1
27-9VUW,24,4,22.3384250622314,1,6513,5.8,3.6,6.1,6,3
27-9VUW,25,29,23.3037603119801,1,6516,4.6,3.7,5.2,8.4,5
27-9VUW,26,38,21.991713511801,1,5981,2.3,7.5,5.8,2,1
27-9VUW,27,6,21.9580375069269,1,6483,5.8,4.9,5,5.3,1
27-9VUW,28,22,23.2842101740489,1,6614,4.7,6.6,3.6,4.6,1
27-9VUW,29,8,25.0075770027971,1,6452,7.1,3.8,5.8,6.7,5
27-9VUW,30,15,21.6420780486867,0.996134219885573,6467,6.8,5,3.6,5,1
27-9VUW,31,5,22.7587627890965,1,6486,5,4.2,6.1,5.6,3
27-9VUW,32,17,23.4036984487285,0.995630360899822,6179,7,7.1,3.1,5.9,1
27-9VUW,33,12,23.7789150072598,1,6462,8.1,2.9,5.9,6.8,1
27-9VUW,34,11,21.3027397834754,1,6446,8.6,2,6,7.9,1
27-9VUW,35,40,21.1902103747356,1,6699,5,3.5,6.2,3.9,1
27-9VUW,36,19,25.202579649252,0.989483451902258,6466,7.1,3.1,6.2,6.5,4
27-9VUW,37,3,24.777751422224,0.991525423728814,6844,8,2.8,6.5,8.2,5
27-9VUW,38,14,25.7433828149529,0.997971602434077,6409,8.2,1,6.6,9,5
28-9VXK,1,40,22.4426622899719,0.969453136641335,6711,5,5.6,3.2,1,2
28-9VXK,2,29,25.8977078075533,0.926578786020846,6524,6.6,4.3,6.4,9,5
28-9VXK,3,38,22.5514666346728,1,5984,3.8,6.7,5,1,1
28-9VXK,4,18,24.2846414156396,0.974730931211979,6411,7.6,4.5,5.9,8.9,5
28-9VXK,5,7,22.5880382736234,0.94239522837859,6371,6,6.8,3.5,5.5,5
28-9VXK,6,34,23.2890992471051,0.957714799820063,6669,5,6.4,5,1.7,1
28-9VXK,7,1,22.8498756222585,0.974996117409536,6439,5,7.1,3,5,1
28-9VXK,8,27,23.1050510069279,0.982560879811469,6365,6,5.5,5,7.3,3
28-9VXK,9,19,23.3550015619069,0.941603584118647,6473,6.4,6.6,4,6.2,1
28-9VXK,10,28,22.9765788122308,0.981722428748451,6456,3.3,5.4,5,7.2,5
28-9VXK,11,2,23.5346767453758,0.961808261886204,6415,7.6,4.5,5.4,7,5
28-9VXK,12,13,20.3011715214575,0.993899577663069,6393,6.3,4,3.9,8.1,1
28-9VXK,13,6,23.96610184428,0.988744989207524,6486,4,4.5,5.6,5,2
28-9VXK,14,36,24.0088179721639,1,6471,1.2,2.5,6.9,2.5,1
28-9VXK,15,33,22.9381449763305,0.986129458388375,6056,4.4,5.6,4.4,3.3,1
28-9VXK,16,22,22.6610045582334,1,6612,5,5.2,5.9,6.2,1
28-9VXK,17,20,23.5346767453759,0.976485342530177,6379,6.9,5.6,4.3,6.9,2
28-9VXK,18,10,24.193049675426,0.994256442098727,6442,4.3,5.5,5.8,5,1
28-9VXK,19,26,24.4481762022117,0.987602640476574,6211,6.2,6.3,4.1,7.1,1
28-9VXK,20,25,26.0445622994138,0.88528602018966,6538,2.5,3.7,6.1,9,1
28-9VXK,21,12,24.1223578431737,0.968943139678616,6472,7.7,5,5,9,1
28-9VXK,22,30,24.1765734028794,0.987637150363159,6471,1.8,3.7,6.1,6.5,3
28-9VXK,23,23,23.5056335297717,0.969995383905216,6499,3,4.3,5.7,5,3
28-9VXK,24,15,25.9021035824822,0.694865450046397,6466,5,7,3,3.6,1
28-9VXK,25,8,24.4202194449801,0.958010536101642,6454,7.3,5.7,4.6,8.3,4
28-9VXK,26,37,22.0795463833184,0.992163009404389,6380,2.1,3.2,6.3,1,1
28-9VXK,27,21,22.4350515977426,0.975174669243348,6727,6,5.7,3.9,6.7,3
28-9VXK,28,3,22.2285779470459,1,6855,5,7.5,2.2,5,1
28-9VXK,29,11,23.0951939028074,1,6461,5.8,6.6,3.4,5.9,1
28-9VXK,30,32,22.5993761051269,0.979974968710889,6392,4.2,4.6,5,2.3,1
28-9VXK,31,4,23.5443498558317,0.939301042305334,6524,6.4,5.7,5,6.6,1
28-9VXK,32,24,24.5248929613617,0.997337593184239,5634,5,6.3,4.2,7.1,5
28-9VXK,33,31,23.3452499950677,1,6383,4.1,7.3,4.2,1,1
28-9VXK,34,5,26.7497332920445,0.91911425495925,6503,6.9,5.9,5,8,5
28-9VXK,35,39,24.0798431287253,1,6485,5,6.9,3.1,1,1
28-9VXK,36,17,23.1321363853411,0.937994509930567,6193,5,7.9,1.9,5,1
28-9VXK,37,9,26.1383776630891,0.918516219152569,6443,9,4.6,5,9,5
28-9VXK,38,14,26.8028820297079,0.986614785992218,6425,7.4,6.3,3.8,8.9,1
29-9VXR,1,39,17.8910511539182,1,6476,3.1,8.7,3.2,1,3
29-9VXR,2,4,19.5556302480154,1,6508,5,6.8,5,5,1
29-9VXR,3,8,19.7222984535549,1,6450,7.1,2.9,7.1,9,1
29-9VXR,4,18,18.5732596233023,1,6408,5,9,3.2,5.2,1
29-9VXR,5,19,18.75169871941,0.991804546157415,6467,5,8.8,4.9,4.9,1
29-9VXR,6,36,20.6142112582656,1,6466,3.1,8.8,3.9,1,1
29-9VXR,7,12,22.105313163452,1,6463,7.1,4.7,7,9,1
29-9VXR,8,26,19.6021498028907,1,6207,7.1,6.9,5,9,1
29-9VXR,9,20,18.6802229242234,1,6379,9,1,9,9,5
29-9VXR,10,38,18.6161186937619,1,5984,5,9,5,5,1
29-9VXR,11,23,18.6344566906828,1,6490,5,8.9,5,5,1
29-9VXR,12,29,19.6340680607014,1,6517,7.1,2.8,7,9,1
29-9VXR,13,11,19.2209197646666,1,6448,5,8.9,5,5,1
29-9VXR,14,28,19.7352827209632,1,6451,7.2,2.9,7,9,1
29-9VXR,15,33,18.5763242647922,0.992404227212682,6056,3.1,9,5.2,1,1
29-9VXR,16,14,18.5793884007743,1,6408,5,9,5,5,1
29-9VXR,17,31,18.4286466051387,1,6371,3.2,9,5,5,1
29-9VXR,18,3,19.0229524254068,1,6844,5,8.9,5,5,1
29-9VXR,19,15,19.283013506146,0.992414860681115,6460,7,3.1,7,9,1
29-9VXR,20,10,29.9437289527562,0.878980891719745,6437,7,2.7,6.9,9,1
29-9VXR,21,2,20.6624801376517,0.979728676126618,6413,7,2.8,6.9,9,1
29-9VXR,22,9,18.542585350307,0.993780127507386,6431,7.1,2.7,7.1,9,1
29-9VXR,23,30,18.5057091082729,1,6466,7,2.9,7.2,9,1
29-9VXR,24,37,19.7295130138611,0.980844716596012,6369,1,2.8,9,1,2
29-9VXR,25,40,19.2623378328122,0.992537313432836,6700,5.1,9,5,1,1
29-9VXR,26,32,19.2534700331405,1,6374,5.1,9,5,1,1
29-9VXR,27,7,18.6375112692937,1,6372,5,9,5.7,1,1
29-9VXR,28,34,19.206105951472,1,6663,5,8.7,5,1,1
29-9VXR,29,17,19.6717228691789,1,6179,5,9,5,5,1
29-9VXR,30,25,18.3202145247537,1,6532,7.1,2.9,7.2,9,1
29-9VXR,31,22,27.4492319233614,0.977293369663942,6606,5,9,5.1,5,1
29-9VXR,32,6,18.9795124793624,1,6483,7.1,3.7,7,9,1
29-9VXR,33,13,18.5180093483205,1,6387,6.9,2.6,7,9,1
29-9VXR,34,27,20.579664252736,1,6363,5,9,5,5,1
29-9VXR,35,24,18.6161186937618,1,5622,7.7,2.7,7.6,9,1
29-9VXR,36,21,19.8875700464021,1,6723,5,9,5,1,1
29-9VXR,37,5,22.1349078425046,0.985511713933416,6488,6.7,3.1,7.3,9,1
29-9VXR,38,1,19.8990161308296,0.992231199502797,6436,7.1,3.2,7,9,1
30-9VYD,1,32,22.5691293245349,1,6380,4.4,9,5.7,4.5,1
30-9VYD,2,3,23.4134256721113,1,6852,7,7.8,4.5,6.9,1
30-9VYD,3,6,23.531048272699,1,6486,7,7.5,6.1,6.7,1
30-9VYD,4,37,24.9494634665438,0.970657461164287,6373,8.8,7.7,6.6,7.5,1
30-9VYD,5,30,23.1247526101724,0.989024578760241,6469,6.7,7.8,4.5,3.3,1
30-9VYD,6,22,23.5007895042634,0.970365890535228,6614,5.2,8.2,2.3,3.4,1
30-9VYD,7,14,24.5132846429373,1,6419,5,6.7,2.4,6,2
30-9VYD,8,12,23.6504929547557,0.991807079919617,6469,8.2,6.1,4.5,7.1,1
30-9VYD,9,19,22.9840101893252,1,6469,7.6,7.4,6.1,6.3,1
30-9VYD,10,36,25.6081412686293,0.887258687258687,6475,6.1,6.8,5.2,5.4,1
30-9VYD,11,33,22.9716232252406,0.985303830911493,6056,5.1,7.4,2.4,1.8,1
30-9VYD,12,38,24.656841518429,0.958375125376128,5982,5.3,7.7,4.9,4.1,1
30-9VYD,13,2,24.3338172501697,0.984255650818394,6415,8.7,5.1,6.7,7.5,3
30-9VYD,14,4,29.9123448917619,0.787557603686636,6510,5.1,4.5,7,7.2,2
30-9VYD,15,40,25.4072900007762,0.875149164677804,6704,5.2,7.6,3.2,3.4,1
30-9VYD,16,1,24.2471071715437,0.947646419139351,6437,5,7.2,2.7,4.2,1
30-9VYD,17,24,26.9870236267592,0.928571428571429,5628,6.3,4.8,5.2,8,5
30-9VYD,18,13,26.0773269812494,1,6393,5,7.5,2.6,6.4,4
30-9VYD,19,15,25.0984642687828,0.882562277580071,6463,6.1,7.4,3.7,5.3,1
30-9VYD,20,8,26.1971132202278,0.954784763084546,6458,7.4,6.2,3.4,6.9,1
30-9VYD,21,28,26.9310679035673,0.984963571539296,6451,5.6,7.9,6.8,7.9,5
30-9VYD,22,39,27.5062031441083,0.931151589996913,6478,5,8.2,4.4,1.8,1
30-9VYD,23,10,26.5875087086139,0.912651538700653,6434,5,7.8,3.5,1.5,1
30-9VYD,24,7,24.0194848713601,0.965636278048015,6373,9,4.1,6.9,7.8,1
30-9VYD,25,23,27.9445561926949,0.87532707403417,6497,5,8.5,3.3,3.1,1
30-9VYD,26,31,22.3001677554043,1,6374,5,8,2.3,2.3,1
30-9VYD,27,5,29.9921670354215,0.649568699938386,6492,5,4.1,6.4,6.3,2
30-9VYD,28,34,30.3431410536031,0.804621848739496,6664,5.3,4.4,6.6,6.4,1
30-9VYD,29,26,23.6143614070166,0.959394134708347,6206,5.1,8.6,1.6,3.6,1
30-9VYD,30,20,28.0928688852389,0.918533604887984,6383,5.8,5.7,2.6,6.9,5
30-9VYD,31,9,24.8362667452669,0.909783792191632,6429,6.9,6.3,4.7,6.5,1
30-9VYD,32,21,24.5782206100634,0.896982310093652,6727,5,9,1.6,4,1
30-9VYD,33,27,25.9240712766882,0.88124410933082,6366,6.4,7.1,4.3,4,1
30-9VYD,34,29,24.1553729953833,0.743365546863016,6519,4.9,6.3,5.9,7.5,5
30-9VYD,35,18,25.8581122063328,0.702336448598131,6420,7,8.1,2.8,6.2,1
30-9VYD,36,17,23.2793200741999,0.915533980582524,6180,6,7.9,3.5,5.3,1
30-9VYD,37,25,26.2079757298045,0.936648814078041,6535,5,8.9,1.9,6,1
30-9VYD,38,11,22.8959175901619,1,6466,5.1,8.3,3.7,6.6,1
31-9VZJ,1,11,20.7531959126953,1,6449,7.2,6.7,4,7.4,2
31-9VZJ,2,17,19.9361705200508,1,6185,4,7.6,4,2.8,1
31-9VZJ,3,30,22.0743894180762,1,6467,2,7.6,4.4,7,5
31-9VZJ,4,25,20.6100687158638,0.998162609095085,6531,6.1,7.7,4,6.5,1
31-9VZJ,5,38,22.1078881897478,0.986285331995317,5979,1,4,6,1,1
31-9VZJ,6,13,22.8797512623299,1,6389,7.9,6.9,4.5,7.3,1
31-9VZJ,7,32,21.9554449055238,0.986990595611285,6380,3.9,7.7,6.3,2.1,1
31-9VZJ,8,7,21.5999523093819,1,6371,6,6.9,6,5,1
31-9VZJ,9,36,21.1955824651692,0.981283836040217,6465,2.9,4.7,7.4,2.9,2
31-9VZJ,10,31,21.0473503665271,1,6370,2.3,4.5,6.2,1,1
31-9VZJ,11,6,20.5187201677095,0.977788061082832,6483,5.9,7.5,4.3,6.2,1
31-9VZJ,12,20,23.1050510069279,0.99231613611416,6377,8.1,7.8,6,8,1
31-9VZJ,13,1,21.0770801860371,0.995186335403727,6440,6.5,6.7,6.9,6.6,1
31-9VZJ,14,10,22.49586504094,0.97000777000777,6435,3,7.7,6.9,3.4,1
31-9VZJ,15,3,21.2036380488381,0.994156318480643,6845,7.1,7.2,6.2,7.6,2
31-9VZJ,16,37,21.1525675401336,1,6371,3,4.5,6.5,1,1
31-9VZJ,17,26,19.1972121765327,1,6208,3,6.6,3.6,6.5,1
31-9VZJ,18,28,21.3361160348915,0.983255813953488,6450,3.3,6.7,3.2,6.6,1
31-9VZJ,19,24,21.8957303465493,0.992351476342938,5622,3.6,6.9,6.4,6.4,1
31-9VZJ,20,12,21.8566981739476,0.992884764114462,6465,7,8.1,6.2,7.4,1
31-9VZJ,21,29,20.3179887311796,1,6520,3.9,7.1,3.2,3,1
31-9VZJ,22,40,22.1233320534475,1,6700,3.9,3.8,7.9,2.5,1
31-9VZJ,23,39,21.7810376368907,1,6473,2.9,1.5,8.5,1.2,1
31-9VZJ,24,8,22.0227533487194,1,6451,7,7.4,6.8,6.5,1
31-9VZJ,25,23,22.0305064745884,1,6492,3.1,7.6,3,4.1,1
31-9VZJ,26,33,20.2646863561742,0.983159980188212,6057,3.8,4.4,6.7,2.5,1
31-9VZJ,27,18,19.6688289047837,0.982084436828166,6419,6.9,7.6,2.9,8.3,1
31-9VZJ,28,2,19.5148346703591,1,6417,4.2,7.6,6.1,2.5,5
31-9VZJ,29,9,20.5395168290628,1,6432,6,6.8,5.9,3.4,1
31-9VZJ,30,34,21.2331490416147,1,6661,4,2,8.1,2.6,1
31-9VZJ,31,21,20.4520285931239,0.987358715050565,6724,2.8,6.3,2.2,3.2,1
31-9VZJ,32,27,21.3227717867903,0.984605717876217,6366,6,7,4.1,7.5,1
31-9VZJ,33,14,21.6197089297071,0.989103362391034,6424,7.8,7.7,4.7,9,1
31-9VZJ,34,15,22.0356737096718,1,6464,6.6,7.1,3.2,6.9,1
31-9VZJ,35,22,21.9761771527358,0.996669694217378,6606,4.2,4.1,4.1,3.6,1
31-9VZJ,36,4,21.0527589109738,0.990167460439392,6509,6.1,3.9,6.1,6.2,1
31-9VZJ,37,19,21.6460230936456,1,6466,7.1,7.7,5.8,9,1
31-9VZJ,38,5,21.7758099786762,1,6489,3.9,4.7,6.1,4,2
32-9VZN,1,33,24.6868362836238,0.986299108616705,6058,5,9,1,1,1
32-9VZN,2,17,23.8875905536439,0.951132686084142,6180,5,9,1,5,1
32-9VZN,3,26,19.2785848148751,0.991623711340206,6208,5,9,1,5,1
32-9VZN,4,34,19.5498075204043,1,6664,5,9,1,1,1
32-9VZN,5,11,16.5265400046334,0.985266749379653,6448,5,9,1,5,1
32-9VZN,6,2,21.6683650473823,0.998285536159601,6416,5,9,1,5,1
32-9VZN,7,36,19.3537338419494,1,6465,5,9,1,5,1
32-9VZN,8,14,19.1734752745004,0.987357577649446,6407,6.9,9,1,9,5
32-9VZN,9,23,20.2506360970101,0.979513247073321,6492,5,9,1,5,1
32-9VZN,10,27,19.9647037685439,0.972501571338781,6364,5,9,1,5,1
32-9VZN,11,6,19.9960433156912,0.989356779268857,6483,5,9,1,5,1
32-9VZN,12,20,19.465182237972,0.987153376155413,6383,7.1,9,1,9,5
32-9VZN,13,12,21.4611464002399,0.948785393779978,6463,5,9,5,5,1
32-9VZN,14,40,21.2626190752859,0.934338158483808,6701,5,9,1,5,1
32-9VZN,15,10,21.6368168165563,0.99036219493238,6433,5,7.6,2.3,5,1
32-9VZN,16,25,22.7212132454109,0.896477794793262,6530,5,7.1,3.1,5,1
32-9VZN,17,3,21.7483441180112,0.986705624543462,6845,5,7,2,5,1
32-9VZN,18,29,23.06312921914,0.955968088370666,6518,5,5,5,5,1
32-9VZN,19,28,23.0062899179345,1,6451,5,7,5,5,1
32-9VZN,20,7,22.4895379443014,0.972226580888122,6373,5,7.6,5,5,1
32-9VZN,21,39,22.9592294442653,0.967851622874807,6470,4,9,3.5,1,1
32-9VZN,22,13,22.6547236525974,0.989981214777708,6388,5,6.7,5,5,1
32-9VZN,23,9,22.7224659311158,0.993938451973889,6434,5,7.9,5,5,1
32-9VZN,24,22,24.3314777974651,0.984412832929782,6608,5,9,1,5,1
32-9VZN,25,37,23.8852073950054,0.919347246194885,6373,1,6.8,5,1,1
32-9VZN,26,31,24.0585575980557,0.992150706436421,6370,3.6,6.9,5,1,1
32-9VZN,27,21,23.2119766999767,0.987503719131211,6722,5,9,1,5,1
32-9VZN,28,15,24.2940159156667,0.973692355307954,6462,5,9,1,5,1
32-9VZN,29,1,24.5643202108311,0.987103791174643,6436,5,9,1,5,1
32-9VZN,30,19,23.0013407321361,0.973867326426473,6467,5,9,1,6.1,1
32-9VZN,31,4,24.129436346141,0.661954517516902,6508,5,9,1,1,1
32-9VZN,32,38,23.381797400413,0.988963210702341,5980,1,9,1,1,1
32-9VZN,33,24,23.2377126770914,0.960874977769874,5623,5,9,1,9,5
32-9VZN,34,32,23.4741294962435,1,6375,3.7,9,1,1,1
32-9VZN,35,8,23.1837569653515,0.988992248062015,6450,5,9,5,5,1
32-9VZN,36,30,23.3988333206333,1,6467,4,9,2.8,1,1
32-9VZN,37,18,23.1862122215898,1,6405,6.2,9,1,9,3
32-9VZN,38,5,24.2048115749373,1,6487,5,6.9,5,5,1
33-9VZR,1,8,22.941867224117,1,6455,8.3,4.1,5.3,8.8,4
33-9VZR,2,34,23.082866603342,1,6662,2.4,2.2,9,1,1
33-9VZR,3,29,22.9641878396357,1,6519,1.6,2.3,4.9,6.6,5
33-9VZR,4,9,22.8473842221942,1,6430,9,1.5,6.5,9,5
33-9VZR,5,36,23.0655973158049,1,6465,1.4,3.3,7.3,1.8,1
33-9VZR,6,1,22.8299368090178,0.981979182849153,6437,7.9,4,5.3,7.8,4
33-9VZR,7,14,23.2597493939232,1,6408,7.9,6.3,3.1,8.1,4
33-9VZR,8,6,22.9840101893252,1,6481,5.2,4.2,6.5,5.9,1
33-9VZR,9,39,22.9988657398513,1,6471,1.5,1.7,8.8,1,1
33-9VZR,10,27,23.2988743154252,1,6362,3.7,7.4,3.1,3.9,1
33-9VZR,11,31,22.8174662029586,1,6371,1,4,5.6,1.4,1
33-9VZR,12,2,23.1149039075919,1,6412,6.3,6.9,4,5.5,2
33-9VZR,13,4,23.1468968694884,1,6507,8.2,4.1,6.1,8,4
33-9VZR,14,12,22.9666665689687,1,6461,9,5.6,1.6,9,1
33-9VZR,15,13,22.7537597635521,1,6386,9,5.4,4,9,2
33-9VZR,16,30,23.0927289693565,0.997835163135921,6467,1.1,1.4,4.3,3.5,2
33-9VZR,17,23,22.6182597679026,1,6490,1.3,1.2,5.4,1.7,1
33-9VZR,18,19,22.6119669892198,1,6470,7.4,6.7,2.7,7.4,4
33-9VZR,19,25,23.231587624864,1,6532,4.6,7.8,2.9,3.8,1
33-9VZR,20,21,21.2572639262083,1,6727,1.3,2.3,4.1,6.7,1
33-9VZR,21,33,22.7136958875927,1,6056,3.1,3.8,8.3,1.4,1
33-9VZR,22,18,23.1493560351653,1,6407,9,3.5,4.3,8.6,4
33-9VZR,23,10,22.7837614378084,1,6432,2.6,3.1,6.2,2.2,1
33-9VZR,24,24,23.1911219542486,1,5623,1.1,4.6,4.1,3.2,4
33-9VZR,25,15,22.9493098414172,1,6461,5.1,7.3,2.4,4.3,1
33-9VZR,26,3,22.853612179167,1,6846,5.9,4,4.9,7.1,4
33-9VZR,27,37,23.2377126770914,1,6369,1,1,9,1,1
33-9VZR,28,20,23.0680651484034,1,6380,7.4,6.5,4.2,5,1
33-9VZR,29,26,22.7900068496233,1,6209,4.8,7.4,2.2,4.9,1
33-9VZR,30,28,22.7274758453936,1,6451,1.3,3.4,4.2,2.9,1
33-9VZR,31,7,19.6702758869813,1,6370,2.8,5.7,5.3,2.7,2
33-9VZR,32,17,22.3435210871779,1,6180,5.1,7.8,4.5,4.5,1
33-9VZR,33,38,19.4944048670031,1,5984,1.2,2.9,7.1,1.2,1
33-9VZR,34,40,22.4983953671434,1,6699,3.8,7.5,6.2,3.5,1
33-9VZR,35,32,20.645943536253,1,6375,2.6,4,6.5,1.5,1
33-9VZR,36,22,22.8486299222264,1,6608,6.3,6,3.7,6.4,1
33-9VZR,37,11,22.8909445410752,1,6448,8.6,3.1,3.2,8.9,1
33-9VZR,38,5,23.0507847718502,1,6488,6.5,3.8,6.9,7.4,4
34-9W1R,1,39,19.481260053742,0.986876640419947,6477,2.1,2.8,8,1,2
34-9W1R,2,13,17.7071547671073,1,6392,7.9,7.5,2.3,6.9,2
34-9W1R,3,12,16.8032254989995,0.991183294663573,6465,8,7.7,2.1,7.6,2
34-9W1R,4,20,17.1917132735455,1,6382,9,9,1,9,5
34-9W1R,5,36,16.4367399585716,1,6465,4,3.7,6.7,3.3,2
34-9W1R,6,33,16.3708053405897,0.991745088327555,6057,3.5,4.3,6.6,3.5,2
34-9W1R,7,4,20.2703037329576,0.956715272448196,6515,9,9,7.6,9,5
34-9W1R,8,27,17.4056101710744,0.972514528035181,6367,6.2,9,1,5.8,4
34-9W1R,9,2,24.1695087049047,0.975210477081384,6414,6,7.7,6,4.1,2
34-9W1R,10,21,18.7941508735979,0.982304832713755,6725,3.7,7.6,4,3.4,2
34-9W1R,11,7,17.1087331903001,0.982423101067169,6372,7.9,7.7,7,9,5
34-9W1R,12,26,19.2416399429095,0.990017710513605,6211,4,7.7,2.4,8.9,5
34-9W1R,13,30,18.5671288227975,0.987635239567233,6470,1.9,2.7,6,7.1,5
34-9W1R,14,23,19.2357221694517,0.994608749229821,6492,2.6,6.7,2.9,7.4,5
34-9W1R,15,18,19.9561480776566,1,6420,7.3,9,1,9,5
34-9W1R,16,19,16.9885298291718,0.9860853432282,6468,9,7.4,7.3,8.9,5
34-9W1R,17,8,20.5492146167229,0.974581525108493,6452,7.9,7.2,6.8,9,5
34-9W1R,18,6,17.790543387017,0.952351580570547,6485,7.9,6.6,7.1,7.8,5
34-9W1R,19,14,16.5265400046334,0.997817955112219,6416,9,9,2.4,8.9,5
34-9W1R,20,1,20.8680820189021,0.987269057599752,6441,7.3,7.2,7,9,5
34-9W1R,21,34,19.3007178834081,0.984241332733003,6663,4.1,3.8,6,3.4,2
34-9W1R,22,31,18.89835812284,0.983524242899733,6373,1,2.7,5.5,1,2
34-9W1R,23,32,19.0154699081478,1,6379,2.2,3.8,5.4,1,5
34-9W1R,24,37,22.1374794263636,0.925443415476377,6371,1.5,1.8,7.5,1,2
36-9W4C,1,27,22.3511629460642,1,6367,6,1.8,2.1,9,3
36-9W4C,2,31,23.3550015619068,1,6370,1,4.1,3.2,1,1
36-9W4C,3,19,24.8374126995325,0.997370456303171,6465,8,4.3,5.1,8.1,2
36-9W4C,4,1,23.2939872940153,1,6437,7.9,6.2,5.6,6.1,1
36-9W4C,5,29,23.1321363853412,1,6517,3.1,2.3,4.1,6.7,4
36-9W4C,6,22,23.2205585499195,0.984864537611624,6607,2.6,5,2.3,3.5,1
36-9W4C,7,9,23.0902637727687,1,6431,7,3.7,7.3,7.8,2
36-9W4C,8,39,23.5431409033327,0.997527047913447,6470,1,1.7,7.2,1,1
36-9W4C,9,24,24.2435853284084,1,5626,1,1,6.3,9,5
36-9W4C,10,6,23.5491849210548,0.984423195558297,6484,9,3.7,7.9,9,1
36-9W4C,11,7,24.5167676880957,1,6372,6.9,4.2,6.9,5,1
36-9W4C,12,5,22.954270245634,1,6487,5,9,5,2.9,1
36-9W4C,13,4,24.3197770456294,1,6510,6,5.7,6,4,1
36-9W4C,14,23,21.0148698682135,0.992298213185459,6492,2.5,3,4.4,3.8,2
36-9W4C,15,36,23.1997114537678,0.937828642128054,6466,3,3.8,7.2,4.7,1
36-9W4C,16,30,23.6625245437493,1,6467,3.6,2.3,3.7,6.4,2
36-9W4C,17,25,23.8159920594341,0.997549770290965,6530,3.7,2.3,1.4,6.9,1
36-9W4C,18,34,23.4425829993275,0.977037370553805,6663,4,3.6,8.3,3.3,1
36-9W4C,19,3,23.189894586055,0.964530725441541,6851,7.8,3.3,8.3,8.1,3
36-9W4C,20,14,24.7167946490633,1,6410,9,2.8,1,9,3
36-9W4C,21,13,23.4328680052703,0.994520118991702,6387,6.9,4,1.5,7,1
36-9W4C,22,8,25.5580764041671,0.992091797177857,6449,5.7,7.2,5.7,4.9,1
36-9W4C,23,12,23.6288206560949,0.949396471680594,6462,5,4.7,4,5,1
36-9W4C,24,21,21.2733253292753,0.990638930163447,6730,2.7,3.3,2.6,3.5,1
36-9W4C,25,15,20.6955137001297,1,6463,6,4.4,3,6.6,1
36-9W4C,26,2,23.4207184384219,1,6415,5,6.1,6.1,3.5,1
36-9W4C,27,20,23.8231615921014,0.9358934169279,6380,9,1.7,7.1,9,5
36-9W4C,28,38,23.6673354667519,1,5979,3.1,9,7.4,1,1
36-9W4C,29,17,19.9618522790244,1,6179,5,5,4,1,1
36-9W4C,30,10,21.4146778831572,0.981035286802425,6433,5,6.5,5.9,3.1,1
36-9W4C,31,28,20.7216278778643,1,6448,4,3.8,2.1,3.2,1
36-9W4C,32,18,23.1665628856691,0.998282323547783,6404,9,1,1,9,5
36-9W4C,33,32,22.6999076338575,0.972705882352941,6375,3.4,6.9,5.5,2.8,1
36-9W4C,34,37,23.1690199639903,1,6374,1,2.7,6.6,1,1
36-9W4C,35,40,21.890530078017,1,6705,3.3,6.6,5.9,2.2,1
36-9W4C,36,26,22.2132072562967,1,6206,3.5,5,3.4,5,1
36-9W4C,37,33,21.0554626622096,1,6056,5,6.9,5.5,3.6,1
36-9W4C,38,11,21.5498210387314,1,6454,9,1.7,7.1,9,1
37-9W4X,1,31,21.7496528401316,1,6375,1.7,6.7,6.4,1.7,1
37-9W4X,2,34,21.5762204373825,1,6664,3.3,6.8,6,2.7,1
37-9W4X,3,7,22.6195181555646,1,6370,7.8,6.4,6.7,8.1,1
37-9W4X,4,29,22.8174662029587,1,6517,3.9,6.4,6,3.7,1
37-9W4X,5,14,21.5577442528133,1,6408,5.7,6.6,5,6.6,1
37-9W4X,6,28,21.9372881165076,1,6451,4.1,7.5,3.5,6.3,1
